TIMESTAMP;PTemp;Freq(1);Freq(2);Freq(3);Freq(4);Freq(5);Freq(6);Freq(7);Freq(8);Freq(9);Freq(10);Def(1);Def(2);Def(3);Def(4);Def(5);Def(6);Def(7);Def(8);Def(9);Def(10);Temp_Extenso(1);Temp_Extenso(2);Temp_Extenso(3);Temp_Extenso(4);Temp_Extenso(5);Temp_Extenso(6);Temp_Extenso(7);Temp_Extenso(8);Temp_Extenso(9);Temp_Extenso(10)
2023-03-01 00:05:00;8.08;704.3058;967.941;776.9114;729.1369;904.089;668.5441;761.5439;818.6363;727.09;718.5532;-3811.611;-3714.044;-2002.681;-2277.735;-5082.083;-5099.042;-2904.397;-2321.186;-1982.672;-3571.517;13.53033;13.58481;12.85822;12.82013;13.2485;13.21442;9.595642;9.066864;12.19589;12.78867
2023-03-01 00:15:00;8.04;704.3064;967.9415;776.912;729.1365;904.0889;668.5444;761.5446;818.6363;727.0899;718.5545;-3811.578;-3714.004;-2002.646;-2277.759;-5082.086;-5099.029;-2904.354;-2321.186;-1982.679;-3571.446;13.53027;13.58466;12.85785;12.82019;13.24835;13.2142;9.605377;9.065643;12.19589;12.78854
2023-03-01 00:25:00;7.993;704.307;967.9409;776.9123;729.1357;904.0889;668.5445;761.5442;818.6367;727.0894;718.5555;-3811.545;-3714.049;-2002.629;-2277.804;-5082.086;-5099.022;-2904.378;-2321.16;-1982.708;-3571.393;13.53009;13.58459;12.8576;12.82019;13.24817;13.21399;9.602844;9.064972;12.19604;12.78857
2023-03-01 00:35:00;7.95;704.3078;967.9409;776.9129;729.135;904.0889;668.5452;761.5443;818.6362;727.0893;718.5562;-3811.503;-3714.049;-2002.591;-2277.84;-5082.086;-5098.985;-2904.37;-2321.191;-1982.715;-3571.352;13.52994;13.58444;12.85748;12.82004;13.2482;13.21384;9.605621;9.062469;12.19559;12.78842
2023-03-01 00:45:00;7.905;704.3078;967.941;776.9134;729.135;904.0889;668.545;761.5439;818.636;727.089;718.5568;-3811.503;-3714.044;-2002.562;-2277.84;-5082.086;-5098.997;-2904.397;-2321.205;-1982.732;-3571.319;13.53003;13.58429;12.85736;12.81976;13.24802;13.21365;9.599731;9.060547;12.1955;12.78821
2023-03-01 00:55:00;7.862;704.3084;967.941;776.9138;729.135;904.089;668.5458;761.5442;818.6363;727.0884;718.558;-3811.469;-3714.044;-2002.538;-2277.84;-5082.083;-5098.957;-2904.378;-2321.186;-1982.765;-3571.255;13.52994;13.58441;12.85715;12.81967;13.24792;13.21365;9.590088;9.060516;12.19577;12.78818
2023-03-01 01:05:00;7.817;704.3085;967.9412;776.914;729.134;904.0887;668.5456;761.5437;818.6362;727.0879;718.5586;-3811.466;-3714.028;-2002.526;-2277.897;-5082.103;-5098.966;-2904.406;-2321.191;-1982.791;-3571.222;13.52975;13.58438;12.85721;12.81955;13.24771;13.21338;9.57959;9.059967;12.19586;12.78815
2023-03-01 01:15:00;7.794;704.309;967.941;776.9147;729.1338;904.0887;668.546;761.5437;818.6363;727.088;718.5593;-3811.437;-3714.044;-2002.486;-2277.909;-5082.103;-5098.945;-2904.406;-2321.186;-1982.784;-3571.182;13.52979;13.5842;12.85678;12.81921;13.24759;13.2131;9.564697;9.057739;12.19547;12.78812
2023-03-01 01:25:00;7.751;704.3089;967.9409;776.9146;729.1336;904.0887;668.5463;761.5433;818.6362;727.0879;718.56;-3811.443;-3714.049;-2002.491;-2277.919;-5082.103;-5098.929;-2904.43;-2321.191;-1982.791;-3571.145;13.52948;13.58398;12.85669;12.81903;13.24738;13.21307;9.548523;9.055084;12.19543;12.78796
2023-03-01 01:35:00;7.706;704.3085;967.9406;776.9153;729.1327;904.0889;668.5466;761.5434;818.636;727.0875;718.5607;-3811.466;-3714.073;-2002.45;-2277.969;-5082.086;-5098.916;-2904.423;-2321.205;-1982.813;-3571.104;13.5296;13.58411;12.8566;12.81888;13.24725;13.21295;9.532593;9.049408;12.19498;12.78796
2023-03-01 01:45:00;7.686;704.3085;967.9412;776.9155;729.1324;904.0883;668.5469;761.5432;818.636;727.0868;718.5615;-3811.466;-3714.028;-2002.436;-2277.985;-5082.128;-5098.901;-2904.435;-2321.205;-1982.853;-3571.061;13.52966;13.58411;12.85635;12.81882;13.24695;13.21286;9.524872;9.045868;12.19528;12.7879
2023-03-01 01:55:00;7.641;704.3085;967.9408;776.9159;729.1322;904.0883;668.547;761.5426;818.6358;727.086;718.5624;-3811.466;-3714.059;-2002.414;-2277.997;-5082.128;-5098.895;-2904.47;-2321.217;-1982.896;-3571.013;13.52957;13.58383;12.85596;12.81873;13.24686;13.21268;9.532379;9.049286;12.19528;12.78778
2023-03-01 02:05:00;7.598;704.3082;967.9412;776.9162;729.1316;904.0882;668.5472;761.5424;818.6358;727.0852;718.5628;-3811.479;-3714.028;-2002.398;-2278.031;-5082.138;-5098.885;-2904.48;-2321.217;-1982.941;-3570.991;13.52939;13.58371;12.85608;12.81839;13.24673;13.21243;9.544678;9.05127;12.19519;12.78775
2023-03-01 02:15:00;7.575;704.3076;967.9411;776.9168;729.1309;904.0882;668.5472;761.5424;818.6358;727.0847;718.564;-3811.512;-3714.035;-2002.359;-2278.069;-5082.138;-5098.885;-2904.48;-2321.217;-1982.968;-3570.924;13.52917;13.58371;12.85599;12.81836;13.24652;13.21237;9.550507;9.055389;12.19495;12.78769
2023-03-01 02:25:00;7.552;704.308;967.9415;776.917;729.1305;904.0882;668.5474;761.5419;818.6358;727.0845;718.5645;-3811.492;-3714.004;-2002.35;-2278.093;-5082.138;-5098.873;-2904.513;-2321.217;-1982.982;-3570.897;13.52927;13.58368;12.85562;12.81805;13.24634;13.21216;9.547455;9.050262;12.19516;12.78766
2023-03-01 02:35:00;7.532;704.3078;967.9414;776.9171;729.1298;904.0883;668.5476;761.542;818.6351;727.0838;718.5652;-3811.503;-3714.013;-2002.343;-2278.128;-5082.128;-5098.864;-2904.506;-2321.262;-1983.018;-3570.86;13.52899;13.58337;12.85544;12.81812;13.24609;13.21198;9.547607;9.051086;12.19479;12.78763
2023-03-01 02:45:00;7.51;704.3078;967.941;776.9171;729.1292;904.088;668.548;761.5412;818.6354;727.0836;718.5669;-3811.503;-3714.044;-2002.343;-2278.162;-5082.15;-5098.845;-2904.552;-2321.243;-1983.03;-3570.767;13.52902;13.58356;12.85535;12.81781;13.24619;13.21176;9.538361;9.036774;12.19543;12.78741
2023-03-01 02:55:00;7.487;704.3078;967.9412;776.9176;729.1289;904.088;668.5484;761.5412;818.6353;727.083;718.5669;-3811.503;-3714.028;-2002.314;-2278.181;-5082.15;-5098.823;-2904.552;-2321.248;-1983.063;-3570.767;13.52896;13.58313;12.85522;12.81781;13.24594;13.21176;9.543884;9.042297;12.19479;12.78751
2023-03-01 03:05:00;7.464;704.3071;967.9414;776.9178;729.1282;904.0879;668.5484;761.5407;818.6354;727.0826;718.5676;-3811.539;-3714.013;-2002.302;-2278.221;-5082.157;-5098.823;-2904.58;-2321.243;-1983.087;-3570.726;13.52881;13.58316;12.85516;12.81769;13.24567;13.2113;9.548889;9.044861;12.19495;12.78735
2023-03-01 03:15:00;7.444;704.3075;967.9414;776.9179;729.1277;904.088;668.5483;761.541;818.6354;727.082;718.569;-3811.518;-3714.013;-2002.295;-2278.248;-5082.15;-5098.829;-2904.563;-2321.243;-1983.12;-3570.652;13.52875;13.58331;12.8548;12.81726;13.24561;13.21146;9.554688;9.050507;12.19467;12.78726
2023-03-01 03:25:00;7.421;704.3078;967.9411;776.9183;729.1273;904.0877;668.5486;761.5404;818.635;727.0813;718.5693;-3811.503;-3714.035;-2002.274;-2278.269;-5082.171;-5098.813;-2904.597;-2321.267;-1983.158;-3570.636;13.52856;13.5831;12.8548;12.81711;13.24542;13.21112;9.698425;9.063721;12.19455;12.78723
2023-03-01 03:35:00;7.421;704.3075;967.9415;776.9185;729.127;904.0874;668.5487;761.54;818.6348;727.0804;718.5699;-3811.518;-3714.004;-2002.259;-2278.286;-5082.193;-5098.808;-2904.623;-2321.277;-1983.208;-3570.602;13.52869;13.58292;12.85458;12.81711;13.24524;13.21097;9.964874;9.084747;12.19458;12.78711
2023-03-01 03:45:00;7.399;704.3073;967.9418;776.9185;729.1265;904.0876;668.549;761.5402;818.6346;727.0802;718.5709;-3811.529;-3713.987;-2002.259;-2278.312;-5082.179;-5098.792;-2904.609;-2321.293;-1983.218;-3570.546;13.52847;13.58286;12.85425;12.81668;13.24506;13.211;9.982574;9.084473;12.19437;12.78717
2023-03-01 03:55:00;7.378;704.3069;967.9414;776.9187;729.1261;904.0869;668.549;761.5398;818.6349;727.0799;718.5716;-3811.552;-3714.013;-2002.247;-2278.336;-5082.227;-5098.792;-2904.633;-2321.274;-1983.235;-3570.509;13.52838;13.58301;12.85419;12.81656;13.24506;13.21082;9.975067;9.078461;12.19614;12.78696
2023-03-01 04:05:00;7.356;704.3073;967.9415;776.9193;729.1252;904.0873;668.5491;761.5393;818.6349;727.0794;718.572;-3811.529;-3714.004;-2002.212;-2278.386;-5082.2;-5098.789;-2904.661;-2321.274;-1983.263;-3570.486;13.52838;13.5827;12.85403;12.81674;13.24478;13.21039;9.972992;9.074097;12.19403;12.78683
2023-03-01 04:15:00;7.333;704.3069;967.9414;776.9196;729.1247;904.0874;668.5497;761.5386;818.6348;727.0794;718.5727;-3811.552;-3714.013;-2002.195;-2278.414;-5082.193;-5098.758;-2904.704;-2321.277;-1983.263;-3570.448;13.52814;13.58264;12.85376;12.81635;13.24475;13.21042;9.977417;9.068756;12.19421;12.78674
2023-03-01 04:25:00;7.311;704.307;967.9414;776.9198;729.1234;904.087;668.5499;761.5395;818.6348;727.0796;718.5734;-3811.545;-3714.013;-2002.183;-2278.486;-5082.222;-5098.746;-2904.652;-2321.277;-1983.251;-3570.408;13.52808;13.58255;12.8537;12.81619;13.2446;13.21027;9.986694;9.066895;12.1944;12.78671
2023-03-01 04:35:00;7.311;704.3069;967.9419;776.9197;729.1229;904.0864;668.5503;761.5383;818.6349;727.079;718.574;-3811.552;-3713.978;-2002.19;-2278.512;-5082.26;-5098.727;-2904.719;-2321.274;-1983.287;-3570.378;13.52802;13.58249;12.85376;12.81607;13.24435;13.20999;9.993195;9.065643;12.19397;12.78674
2023-03-01 04:45:00;7.29;704.3074;967.9418;776.92;729.1226;904.0866;668.5501;761.5386;818.6346;727.0784;718.5752;-3811.526;-3713.987;-2002.171;-2278.529;-5082.246;-5098.736;-2904.704;-2321.293;-1983.316;-3570.312;13.52789;13.5824;12.8533;12.8158;13.24429;13.20981;9.996368;9.063507;12.19437;12.78683
2023-03-01 04:55:00;7.29;704.308;967.9417;776.92;729.1218;904.0869;668.5501;761.5382;818.6346;727.0779;718.5759;-3811.492;-3713.99;-2002.171;-2278.574;-5082.227;-5098.736;-2904.726;-2321.293;-1983.347;-3570.271;13.52786;13.58218;12.8533;12.81573;13.24399;13.20969;9.996674;9.060059;12.19406;12.78644
2023-03-01 05:05:00;7.29;704.3075;967.9419;776.9206;729.1214;904.0867;668.5503;761.5388;818.6346;727.0776;718.5764;-3811.518;-3713.978;-2002.135;-2278.598;-5082.243;-5098.727;-2904.69;-2321.293;-1983.363;-3570.245;13.52765;13.58212;12.85306;12.81552;13.24405;13.20956;9.999023;9.05954;12.19382;12.78644
2023-03-01 05:15:00;7.29;704.308;967.9421;776.9206;729.1212;904.0858;668.5507;761.5384;818.6337;727.0772;718.5773;-3811.492;-3713.963;-2002.135;-2278.607;-5082.3;-5098.705;-2904.714;-2321.346;-1983.385;-3570.198;13.52786;13.58218;12.85278;12.81546;13.24371;13.20941;9.99649;9.058319;12.19363;12.78641
2023-03-01 05:25:00;7.29;704.3078;967.9424;776.9204;729.1205;904.0861;668.5505;761.5382;818.6342;727.0764;718.5778;-3811.503;-3713.942;-2002.147;-2278.648;-5082.281;-5098.717;-2904.726;-2321.315;-1983.428;-3570.167;13.52771;13.58203;12.85263;12.81528;13.2435;13.20932;9.999786;9.06073;12.19409;12.78635
2023-03-01 05:35:00;7.268;704.308;967.9421;776.921;729.1199;904.0858;668.5503;761.5374;818.634;727.076;718.5784;-3811.492;-3713.963;-2002.112;-2278.681;-5082.3;-5098.727;-2904.771;-2321.332;-1983.452;-3570.134;13.52753;13.58179;12.8526;12.81516;13.24338;13.20914;10.01093;9.066711;12.19379;12.78632
2023-03-01 05:45:00;7.245;704.3079;967.9418;776.9213;729.1197;904.0856;668.5511;761.5382;818.6337;727.0758;718.5792;-3811.496;-3713.987;-2002.093;-2278.693;-5082.317;-5098.686;-2904.726;-2321.346;-1983.461;-3570.091;13.52759;13.58203;12.85233;12.81497;13.24329;13.20908;10.01361;9.065643;12.19357;12.78622
2023-03-01 05:55:00;7.245;704.308;967.9421;776.9216;729.1196;904.0858;668.5513;761.538;818.6337;727.0754;718.5798;-3811.492;-3713.963;-2002.078;-2278.696;-5082.3;-5098.677;-2904.735;-2321.346;-1983.485;-3570.061;13.52756;13.58176;12.85202;12.81458;13.24316;13.20874;10.01532;9.066528;12.19351;12.78601
2023-03-01 06:05:00;7.245;704.3078;967.943;776.9217;729.119;904.0852;668.5512;761.5384;818.6332;727.0751;718.5805;-3811.503;-3713.897;-2002.071;-2278.729;-5082.343;-5098.68;-2904.714;-2321.379;-1983.502;-3570.021;13.52734;13.58167;12.85199;12.81445;13.24298;13.20871;10.03366;9.064423;12.1933;12.7861
2023-03-01 06:15:00;7.245;704.3075;967.9421;776.9222;729.1182;904.0854;668.5516;761.5378;818.6333;727.0748;718.5812;-3811.518;-3713.963;-2002.042;-2278.774;-5082.331;-5098.661;-2904.75;-2321.372;-1983.516;-3569.984;13.5274;13.58167;12.85181;12.81433;13.2428;13.20831;10.03604;9.059204;12.19333;12.78604
2023-03-01 06:25:00;7.245;704.3082;967.9421;776.9219;729.118;904.0851;668.5516;761.5382;818.6335;727.0749;718.582;-3811.479;-3713.963;-2002.059;-2278.789;-5082.353;-5098.661;-2904.726;-2321.363;-1983.514;-3569.94;13.52722;13.58157;12.85162;12.81421;13.24265;13.20844;10.0321;9.060608;12.19336;12.78598
2023-03-01 06:35:00;7.245;704.3075;967.9423;776.9221;729.1172;904.0852;668.5514;761.5378;818.633;727.0745;718.5828;-3811.518;-3713.947;-2002.045;-2278.832;-5082.343;-5098.671;-2904.75;-2321.391;-1983.533;-3569.893;13.52704;13.58145;12.85153;12.8139;13.24249;13.20831;10.02975;9.057404;12.19348;12.78574
2023-03-01 06:45:00;7.245;704.308;967.9424;776.9226;729.1167;904.0854;668.5516;761.5374;818.633;727.074;718.5833;-3811.492;-3713.942;-2002.016;-2278.858;-5082.331;-5098.661;-2904.771;-2321.391;-1983.564;-3569.867;13.52701;13.58151;12.85153;12.81381;13.24237;13.20801;10.03632;9.059204;12.19324;12.78558
2023-03-01 06:55:00;7.245;704.308;967.9426;776.9231;729.1158;904.0851;668.5519;761.5373;818.6329;727.074;718.5837;-3811.492;-3713.923;-2001.988;-2278.91;-5082.353;-5098.646;-2904.778;-2321.398;-1983.564;-3569.847;13.52686;13.58127;12.8511;12.8136;13.24216;13.20773;10.04166;9.062225;12.19305;12.78574
2023-03-01 07:05:00;7.245;704.3082;967.9423;776.9234;729.1148;904.0858;668.5522;761.5377;818.6326;727.0738;718.5843;-3811.479;-3713.947;-2001.969;-2278.965;-5082.3;-5098.63;-2904.754;-2321.415;-1983.573;-3569.813;13.52692;13.58127;12.85089;12.81339;13.24191;13.20773;10.04288;9.061066;12.19318;12.78558
2023-03-01 07:15:00;7.245;704.3079;967.943;776.9236;729.1141;904.0845;668.5521;761.5382;818.633;727.0736;718.5849;-3811.496;-3713.897;-2001.959;-2279.006;-5082.393;-5098.634;-2904.726;-2321.391;-1983.583;-3569.78;13.52679;13.58121;12.85095;12.81339;13.24194;13.20752;10.04202;9.06546;12.19324;12.78574
2023-03-01 07:25:00;7.245;704.3075;967.943;776.924;729.1138;904.0851;668.5526;761.5374;818.632;727.0723;718.5859;-3811.518;-3713.897;-2001.933;-2279.022;-5082.353;-5098.609;-2904.771;-2321.453;-1983.654;-3569.726;13.52664;13.58093;12.85071;12.81311;13.24191;13.20752;10.04089;9.062134;12.19284;12.78564
2023-03-01 07:35:00;7.202;704.3076;967.943;776.9239;729.1133;904.0849;668.5524;761.5373;818.6323;727.0727;718.5858;-3811.512;-3713.897;-2001.94;-2279.049;-5082.365;-5098.618;-2904.778;-2321.434;-1983.635;-3569.73;13.52646;13.58093;12.85046;12.8129;13.24155;13.20724;10.03833;9.06015;12.19263;12.78552
2023-03-01 07:45:00;7.18;704.3076;967.9428;776.9242;729.1126;904.085;668.5532;761.537;818.6327;727.0725;718.5866;-3811.512;-3713.909;-2001.923;-2279.087;-5082.355;-5098.578;-2904.797;-2321.41;-1983.645;-3569.686;13.5264;13.58078;12.8504;12.8129;13.24133;13.20718;10.03693;9.05661;12.19296;12.78552
2023-03-01 07:55:00;7.159;704.3073;967.9426;776.925;729.1119;904.0851;668.553;761.5374;818.6317;727.073;718.5871;-3811.529;-3713.923;-2001.876;-2279.127;-5082.353;-5098.59;-2904.771;-2321.472;-1983.618;-3569.66;13.52618;13.58078;12.84998;12.81281;13.24127;13.20676;10.0358;9.057373;12.19299;12.785
2023-03-01 08:05:00;7.137;704.3078;967.9432;776.9251;729.111;904.0845;668.553;761.537;818.6322;727.0729;718.5869;-3811.503;-3713.882;-2001.868;-2279.175;-5082.393;-5098.59;-2904.797;-2321.441;-1983.626;-3569.669;13.52628;13.58063;12.85004;12.81244;13.24088;13.20667;10.03256;9.055359;12.19263;12.78522
2023-03-01 08:15:00;7.094;704.3069;967.9434;776.9254;729.111;904.0845;668.5533;761.5361;818.6326;727.072;718.5884;-3811.552;-3713.866;-2001.849;-2279.175;-5082.393;-5098.574;-2904.85;-2321.415;-1983.671;-3569.589;13.52612;13.58044;12.84973;12.81238;13.24097;13.20667;10.03897;9.058441;12.19254;12.78513
2023-03-01 08:25:00;7.094;704.3072;967.9431;776.9254;729.1105;904.0845;668.5538;761.537;818.6319;727.072;718.5894;-3811.535;-3713.887;-2001.849;-2279.206;-5082.393;-5098.549;-2904.797;-2321.46;-1983.671;-3569.532;13.52603;13.58044;12.84985;12.81235;13.24088;13.20663;10.02914;9.050781;12.19229;12.78488
2023-03-01 08:35:00;7.049;704.3074;967.9434;776.926;729.1094;904.0845;668.5537;761.5365;818.6314;727.0714;718.5891;-3811.526;-3713.866;-2001.814;-2279.265;-5082.393;-5098.553;-2904.826;-2321.491;-1983.707;-3569.549;13.52609;13.58023;12.8497;12.81198;13.24069;13.20642;10.02835;9.049744;12.19241;12.78497
2023-03-01 08:45:00;7.071;704.3073;967.9436;776.9258;729.109;904.084;668.5538;761.5368;818.6314;727.0715;718.5897;-3811.529;-3713.851;-2001.828;-2279.287;-5082.427;-5098.549;-2904.807;-2321.491;-1983.702;-3569.515;13.52603;13.58035;12.84949;12.81183;13.24048;13.20599;10.02655;9.051025;12.19238;12.78491
2023-03-01 08:55:00;7.049;704.3068;967.9436;776.9262;729.1085;904.0842;668.5532;761.5367;818.631;727.0714;718.59;-3811.555;-3713.851;-2001.804;-2279.313;-5082.41;-5098.578;-2904.814;-2321.517;-1983.707;-3569.499;13.52591;13.58011;12.84918;12.81189;13.24011;13.20596;10.0354;9.061279;12.19162;12.78464
2023-03-01 09:05:00;7.114;704.3067;967.9437;776.9264;729.1079;904.084;668.5529;761.537;818.6316;727.0713;718.5906;-3811.561;-3713.842;-2001.792;-2279.346;-5082.427;-5098.593;-2904.797;-2321.479;-1983.711;-3569.469;13.52585;13.58017;12.849;12.81128;13.24033;13.20584;10.03833;9.062042;12.19144;12.78452
2023-03-01 09:15:00;7.225;704.3064;967.9444;776.9265;729.1084;904.0838;668.5528;761.537;818.6319;727.0705;718.5906;-3811.578;-3713.792;-2001.785;-2279.32;-5082.441;-5098.599;-2904.797;-2321.46;-1983.757;-3569.469;13.52551;13.58005;12.84888;12.81122;13.24005;13.20575;10.04193;9.054749;12.19269;12.78479
2023-03-01 09:25:00;7.399;704.3058;967.9444;776.9272;729.1082;904.0839;668.552;761.5366;818.6322;727.071;718.5907;-3811.611;-3713.792;-2001.745;-2279.33;-5082.431;-5098.64;-2904.819;-2321.441;-1983.73;-3569.462;13.5257;13.57986;12.84879;12.81131;13.23987;13.20551;10.0466;9.056549;12.19287;12.78464
2023-03-01 09:35:00;7.552;704.3052;967.9446;776.928;729.108;904.0835;668.5516;761.5359;818.6324;727.0717;718.5903;-3811.644;-3713.78;-2001.699;-2279.344;-5082.462;-5098.661;-2904.859;-2321.429;-1983.69;-3569.486;13.52545;13.5798;12.84857;12.81085;13.23965;13.20523;10.05521;9.056549;12.19202;12.78439
2023-03-01 09:45:00;7.729;704.305;967.9446;776.9277;729.1078;904.0836;668.5508;761.536;818.632;727.0723;718.5906;-3811.653;-3713.78;-2001.716;-2279.354;-5082.453;-5098.702;-2904.852;-2321.453;-1983.654;-3569.469;13.52536;13.57962;12.84833;12.81091;13.2395;13.20502;10.06262;9.061615;12.19229;12.78442
2023-03-01 09:55:00;7.817;704.3027;967.9457;776.928;729.1074;904.0835;668.5503;761.5354;818.6327;727.0725;718.5911;-3811.778;-3713.699;-2001.699;-2279.375;-5082.462;-5098.727;-2904.888;-2321.41;-1983.645;-3569.438;13.52536;13.5795;12.84799;12.81061;13.23938;13.20499;10.07611;9.062408;12.19171;12.78421
2023-03-01 10:05:00;7.882;704.3008;967.9462;776.9267;729.1087;904.0842;668.548;761.5361;818.6323;727.072;718.59;-3811.88;-3713.658;-2001.776;-2279.303;-5082.41;-5098.845;-2904.85;-2321.434;-1983.671;-3569.499;13.52515;13.57962;12.84787;12.81039;13.23929;13.20474;10.08389;9.05661;12.19098;12.78403
2023-03-01 10:15:00;7.993;704.2992;967.9466;776.9274;729.109;904.0839;668.5473;761.5366;818.633;727.0736;718.5894;-3811.965;-3713.63;-2001.73;-2279.287;-5082.431;-5098.879;-2904.819;-2321.391;-1983.583;-3569.532;13.52499;13.57938;12.84775;12.81033;13.23889;13.20459;10.08426;9.058624;12.19113;12.78442
2023-03-01 10:25:00;8.19;704.2975;967.9472;776.927;729.11;904.0844;668.5464;761.5365;818.6326;727.0735;718.5905;-3812.057;-3713.584;-2001.756;-2279.232;-5082.398;-5098.926;-2904.826;-2321.415;-1983.59;-3569.471;13.52484;13.57938;12.84769;12.81018;13.2388;13.20444;10.09641;9.065765;12.19183;12.78394
2023-03-01 10:35:00;8.41;704.297;967.9476;776.9277;729.1104;904.0845;668.5466;761.5366;818.6328;727.0764;718.5906;-3812.083;-3713.558;-2001.716;-2279.208;-5082.393;-5098.916;-2904.819;-2321.403;-1983.428;-3569.469;13.52481;13.57932;12.84729;12.80984;13.23859;13.20419;10.10138;9.05722;12.19247;12.78403
2023-03-01 10:45:00;8.63;704.2958;967.9476;776.929;729.1114;904.0839;668.547;761.5366;818.6328;727.0779;718.5926;-3812.149;-3713.558;-2001.637;-2279.153;-5082.431;-5098.895;-2904.819;-2321.403;-1983.347;-3569.358;13.52478;13.57919;12.84705;12.80978;13.23846;13.20413;10.10181;9.062897;12.19128;12.78372
2023-03-01 10:55:00;8.77;704.2941;967.9478;776.9294;729.1114;904.0845;668.5462;761.5359;818.6335;727.0789;718.5925;-3812.237;-3713.539;-2001.616;-2279.153;-5082.393;-5098.935;-2904.859;-2321.363;-1983.289;-3569.362;13.52463;13.57898;12.84705;12.80957;13.23819;13.20386;10.10486;9.059357;12.1911;12.78372
2023-03-01 11:05:00;8.86;704.2913;967.9489;776.929;729.1135;904.0849;668.5426;761.5372;818.6332;727.0784;718.5906;-3812.388;-3713.458;-2001.637;-2279.034;-5082.365;-5099.119;-2904.785;-2321.379;-1983.316;-3569.469;13.5246;13.57883;12.84677;12.80951;13.23813;13.20364;10.09857;9.065369;12.19043;12.78381
2023-03-01 11:15:00;8.94;704.2884;967.9489;776.9277;729.1148;904.0845;668.5405;761.5373;818.6336;727.0785;718.5894;-3812.546;-3713.458;-2001.716;-2278.965;-5082.393;-5099.225;-2904.778;-2321.353;-1983.313;-3569.532;13.52441;13.57883;12.84674;12.8092;13.23807;13.20364;10.10672;9.065308;12.1908;12.78351
2023-03-01 11:25:00;9.1;704.2866;967.9494;776.9298;729.1145;904.0849;668.5407;761.5354;818.6351;727.08;718.59;-3812.64;-3713.422;-2001.589;-2278.982;-5082.365;-5099.215;-2904.888;-2321.262;-1983.228;-3569.499;13.52432;13.57877;12.84656;12.80914;13.23782;13.20346;10.14502;9.06897;12.19083;12.78375
2023-03-01 11:35:00;9.24;704.2849;967.9494;776.9303;729.1149;904.0854;668.54;761.536;818.6348;727.0796;718.5917;-3812.732;-3713.422;-2001.561;-2278.958;-5082.331;-5099.253;-2904.852;-2321.277;-1983.251;-3569.408;13.52429;13.57861;12.84634;12.80884;13.23755;13.20349;10.7457;9.0672;12.19095;12.78326
2023-03-01 11:45:00;9.3;704.2829;967.9498;776.9306;729.1148;904.086;668.5394;761.5354;818.6351;727.0807;718.5915;-3812.84;-3713.391;-2001.542;-2278.965;-5082.289;-5099.281;-2904.888;-2321.262;-1983.192;-3569.419;13.52414;13.57874;12.8461;12.80875;13.2374;13.20313;10.74518;9.070465;12.19067;12.78336
2023-03-01 11:55:00;9.3;704.2817;967.9494;776.9304;729.1151;904.0864;668.5393;761.536;818.6343;727.0798;718.592;-3812.906;-3713.422;-2001.554;-2278.946;-5082.26;-5099.287;-2904.852;-2321.312;-1983.242;-3569.391;13.52408;13.57837;12.84589;12.80859;13.23737;13.203;10.74191;9.067657;12.19098;12.78329
2023-03-01 12:05:00;9.26;704.2816;967.9501;776.9307;729.1144;904.087;668.5383;761.535;818.6352;727.082;718.5924;-3812.909;-3713.372;-2001.535;-2278.989;-5082.222;-5099.337;-2904.914;-2321.255;-1983.12;-3569.368;13.52393;13.57834;12.84576;12.80835;13.23721;13.20288;10.7821;9.08371;12.19077;12.78305
2023-03-01 12:15:00;9.24;704.2797;967.9503;776.9306;729.1149;904.087;668.538;761.5351;818.6354;727.0804;718.5932;-3813.011;-3713.355;-2001.542;-2278.958;-5082.222;-5099.353;-2904.907;-2321.243;-1983.208;-3569.325;13.52393;13.57816;12.84576;12.80817;13.23691;13.2027;10.80978;9.093597;12.19067;12.78305
2023-03-01 12:25:00;9.19;704.2778;967.9508;776.9304;729.1142;904.0876;668.5373;761.5353;818.6358;727.0803;718.593;-3813.115;-3713.32;-2001.554;-2278.999;-5082.179;-5099.389;-2904.895;-2321.217;-1983.211;-3569.334;13.52393;13.57825;12.84543;12.80801;13.23691;13.20255;10.84274;9.104431;12.19052;12.7832
2023-03-01 12:35:00;9.15;704.2765;967.9514;776.9305;729.1142;904.0877;668.537;761.535;818.6362;727.0797;718.5926;-3813.185;-3713.275;-2001.549;-2278.999;-5082.171;-5099.405;-2904.914;-2321.191;-1983.244;-3569.358;13.52368;13.57809;12.84531;12.80792;13.23679;13.20236;10.86206;9.09787;12.19055;12.78305
2023-03-01 12:45:00;9.1;704.2753;967.9515;776.9305;729.1141;904.0877;668.537;761.5359;818.6362;727.0785;718.5948;-3813.247;-3713.27;-2001.549;-2279.006;-5082.171;-5099.405;-2904.859;-2321.191;-1983.313;-3569.238;13.5238;13.57797;12.84521;12.80762;13.23642;13.20212;10.87036;9.097076;12.19077;12.78259
2023-03-01 12:55:00;9.03;704.2751;967.9517;776.9303;729.1135;904.0883;668.5373;761.5357;818.636;727.0776;718.5937;-3813.26;-3713.251;-2001.561;-2279.034;-5082.128;-5099.389;-2904.871;-2321.205;-1983.363;-3569.298;13.52362;13.578;12.84503;12.80771;13.23627;13.20206;10.88464;9.101898;12.19058;12.78284
